네이쳐펜션(자연의집),인천광역시 옹진군 영흥면 영흥북로426번길 105-1,"네이쳐펜션은 인천 용진군 영흥면에 위치해 있다. 영흥도 해안데크산책길이 도보 5분거리에 있어 바다 산책을 즐길 수 있다. 밤에는 인천대교와 송도 신도시가 보이는 아름다운 야경을 볼 수 있다. 개별 테라스에서 바비큐를 즐길 수 있다. 카페, 정원, 매점, 산책로가 있어 편리한 여행을 즐길 수 있다. 전 객실에 호텔식침구류와 무료 와이파이를 제공하며, 상비약이 준비되어 있다. 십리포 해수욕장, 장경리 해수욕장, 해군 영흥도 전적바, 유리섬 박물관, 내리생태체험어장 등 다양한 명소와 체험거리가 주변에 위치해 있다.","한실, 양실",가능,있음,,
한가라지 농원,인천광역시 강화군 삼산면 삼산남로 1011,"산과 바다가 함께 어우러진 한 가라지 농원은 석모도 안에 위치해 있다. 바닷가에 접해있어 앞으로는 드넓은 바다와 낙조를 볼 수 있으며 뒤편은 산으로 둘러싸여 있다. 숙박시설뿐만 아니라 세미나실, 식당, 커피숍, 노래방, 판매장, 족구장 야영장, 놀이터, 작물 재배, 동물과 조류도 키우고 있어 최적의 휴양공원을 조성하고자 노력하고 있다.",한실,가능,있음,,
지엘시티 호텔[한국관광 품질인증/Korea Quality],인천광역시 중구 영종대로196번길 19(운서동),"지엘시티호텔은 인천 영종도에 위치한 특급 비즈니스호텔이다. 전 객실 친환경 린넨 침구, 고급 포켓 스프링 침대를 비치해 편안한 숙박을 돕고, 드럼세탁기와 빨래 건조대, 인덕션(유료 대여)도 있다. 사전 요청시 유아용 침대 안전가드, 유아용 변기커버, 공기청정기, 가습기 대여가 가능하다. PC와 프린터를 이용할 수 있는 비즈니즈 센터와 편의점도 있다. 사전예약시 공항 샌딩 서비스를 무료로 제공한다.",양실,가능,없음,"루프탑, 편의점, 세탁실",
월미도 해월관광호텔,인천광역시 중구 월미로260번길 8,"경제적이고 심플한 디자인의 프리미엄 호텔 창밖으로 보이는 화려한 오션뷰가 일품인 월미도 해월관광호텔은 혼자라도 좋고 둘이면 이야기가 생기고 추억이 만들어지는 월미도에서 경제적이고 심플한 디자인의 프리미엄 호텔이다. 창문 밖으로 보이는 화려한 오션뷰가 일품이고 도보5분 거리내에 월미테파파크, 식당가, 쇼핑, 월미산, 바다까지 한번에 즐길수 있다. 친구, 연인, 가족과 행복한 추억을 함께 만들어주는 호텔이다.<br>","Standard, Deluxe Twin/Double, Ondol, Juior Suite, Sea&Moon Suite",가능(65대),"레스토랑, 카페","비즈니스 센터, 컨벤션홀, 태권도 도장",
파크마린호텔,인천광역시 남동구 소래역로 44(논현동),"파크마린호텔은 인천 비즈니스 고객에겐 최고의 접근성과 편의를, 힐링을 원하시는 고객에겐 루프탑 수영장에서의 힐링을, 가족과의 행복한 추억을 만들길 원하는 고객에겐 키즈카페에서의 추억을, 접근성이 용이한 MICE 행사 유치를 위한 연회장이 준비되어 있다. 최고의 힐링과 맞춤 서비스를 제공하고 있으며
최고의 서비스를 보답하기 위해 항상 고민하고 보다 나은 내일을 만드는 동반자가 되기 위해 최선을 다할 것이다.","디럭스, 레지던스, 패밀리, 프리미엄, 스위트",,2F 레스토랑 '진연례' / 11F 루프탑 바 /  1F 카페 '토탈카페',"세미나실, 키즈카페, 연회장, 수영장, 바",
섬뜰아래 호스텔(섬뜰아래 카페/캠핑장/펜션),인천광역시 중구 대무의로 229(무의동),"섬뜰아래는 인천 무의도에 위치한 펜션&캠핑장이다.  송도 국제도시와 인천대교의 스카이라인 전망 그리고 새벽을 아름답게 물들이는 바다 위의 일출이 아름다운 곳이다. 방에서 캠핑을 즐길 수 있는 시설이 준비되어 있다. 매점, 미팅룸, 전기타 충넞소, 공용주방, 산책길 등 다양한 편의시설이 있다. 구급 상비약이 비치되어 언제나 이용할 수 있다. 5분 내 하나개 해수욕장, 무의바다누리길, 실미도해수욕장, 국립무의도자연휴양림등 다양한 광광지가 위치해 있다.",한실,가능,있음,공용주방,
스위스파크,인천광역시 중구 을왕로58번길 8(을왕동),"여수밤바다 힐링파크 펜션은 확 트인 바다와 아름다운 해넘이 특히 다른 펜션에서는 볼 수 없는 바다에 그려지는 환상적인 야경이 황홀감을 자아내게 만들고 각 실마다 넓은 잔디마당이 있어 자연을 즐길 수 있는 가족, 연인들이 편히 쉬어 갈 수 있는 곳이다.",한실,가능(20대),,,
남문한옥 대명헌,인천광역시 강화군 강화읍 남문안길 7,"인천 강화군에 자리한 남문한옥 대명헌은 영국식 헤링본 스타일의 마룻바닥, 스테인드글라스 등 서양의 건축양식을 전통한옥에 접목한 근대 한옥이다. 일제 강점기에 김구 선생이 피신했던 곳이라 ‘김구 고택’이라고도 알려져 있다. 한옥 숙박용으로 개방하는 공간은 별관으로, 방 3개와 대청마루, 누마루, 쪽마루, 부엌이 있고, 화장실 겸 욕실은 외부에 있다. 하루 한 팀만 예약을 받는다. 내부에서 취사가 불가능하여 간단한 무료 조식을 제공한다. 유료 전통체험 프로그램과 대명헌 해설프로그램을 운영한다.",한실,가능,있음,,
글로스터호텔 인천,인천광역시 남동구 소래역로 36,"글로스터호텔 인천은 인천 도심과 소래포구가 바라보이는 곳에 자리한다. 온돌룸, 주방시설을 갖춘 레지덴셜룸, 키즈룸 등 다양한 타입의 객실을 운영한다. 일부 객실에는 욕조가 설치되어 있다. 부대시설로 회의실과 비즈니스센터, 코인세탁실 등이 있고, 3층 글로리홀에서 조식뷔페를 제공한다. 17층 스카이라운지 바에서 야경을 즐길 수도 있다. 도보 5분 거리에 소래포구역이 있고, 소래포구어시장, 소래습지생태공원 등과도 가깝다.",양실,가능,있음,"PC, 세탁실",
골든튤립인천에어포트호텔,인천광역시 중구 흰바위로59번길 8(운서동),"인천공항 터미널과 가까워 영종도 인근에서 숙박하고 싶어 하는 여행객들에게 인기가 좋은 호텔이다. 해외 출발 새벽 비행기를 안전하게 타기 위해 영종도 호텔을 이용하지 않더라도 영종도 인근 관광과 호텔 숙박지로도 좋은 장소이다. 지상 3층에서 지상 10층 1개동 규모의 객실 330개와 취사가 가능한 220개의 레지던스 객실을 갖추고 있어 가족 여행객들이 머물기 좋다. 각종 세미나, 워크숍, 성공적인 비즈니스의 장을 위한 시설이 마련되어 있으며, 레스토랑과 옥상 정원을 자랑한다. 주변 관광지로는 세계평화의 숲, 스카이72 골프클럽, 을왕리해수욕장, 영종 씨사이드 레일바이크가 있다. 지하철 공항철도 운서역에서 도보로 3분거리에 위치해 있다.",,주차가능,,"세미니실, 회의실",
스카이탑호텔,인천광역시 중구 영종대로196번길 15-7(운서동),"대부분의 객실이 고층으로 이루어져 있어 영종도의 아름다움을 보여주는 씨티뷰와 하버뷰를 자랑하는 고층 레지던스형 호텔이다. 영종도 스카이탑호텔은 조망에 따라 3가지 도시 뷰, 항구 뷰, 시티 뷰 룸으로 나뉜다. 친환경 자재와 최첨단 관리 시스템으로 이루어진 넓은 객실과 주방시설을 갖추고 있으며, 무인시스템 도입으로 별도의 구두 없이 키오스크를 통해 체크인, 체크아웃을 진행할 수 있다. 주변 관광지로는 을왕리해수욕장, 왕산해수욕장, 실미도, 마시란 해변 갯벌체험, 포내 어촌 체험마을, 인천대교 전망대 오션 스코프 등이 있다.",,가능,"카페, 음식점","편의점, 음식점, 뷰티시설, 식음료장",
오션솔레뷰호텔,인천광역시 중구 영종진광장로 32(중산동),"영종도 오션 솔레뷰 호텔은 영종도 하늘도시에 있는 모든 방이 바다를 바라보고 있는 호텔이다. 넓고 럭셔리한 숙박 공간과 최첨단 부대시설 및 서비스를 제공받으실 수 있으며 최고의 식사는 물론 고객 맞춤형 힐링을 느낄 수 있다. 영종 하늘도시, 영종도 구읍뱃터 등 다양한 볼거리가 있다. 인천 월미도 선착장에서 유람선으로 구읍뱃터 이동후 도보 5분 거리에 위치하고 있다.",,,,,
오션파크나인호텔,인천광역시 중구 영종진광장로 10(중산동),"오션파크나인은 2021년 9월 개장한 인천공항에서 15km 거리에 위치한 영종도 동쪽 끝 서해 바다와 맞닿은 호텔이다. 영종 씨사이드 레일바이크, 을왕리 해수욕장, 영종도 마시안 해변, 왕산해수욕장, BMW드라이빙센터, 스카이72 골프클럽 등이 인근에 있다. 숙소에는 Wi-Fi (무료/전 객실), 24시간 경비 서비스, 편의점, 일일 청소 서비스, 냉난방, TV, 공기 청정기, 옷걸이, 무료 인스턴트 커피, 무료 차 등이 구비되어 있다.",,,,"정원, 루프탑, 편의점",
호텔스카이파크인천송도,인천광역시 연수구 컨벤시아대로 233 호텔스카이파크인천송도,"호텔스카이파크 인천 송도는 인천 연수구 송도국제도시에 있다. 이곳은 인천 지하철 1호선 인천대입구역 1번 출구 인근에 있다. 이 호텔에는 유명화가들의 작품이 전시된 갤러리와 마사지샵, 라이브러리 카페도 입점 되어있다. 8개 객실 타입의 총 241개의 객실과 레스토랑, 로비 카페, 중.소규모 회의실과 여러 편의시설 및 부대시설을 갖추고 있어 고객이 편안하게 휴식을 취할 수 있다. 또한 여성 고객을 위한 각종 편의용품을 구비한 전용 객실도 운영하고 있습니다. 이 호텔에는 유명화가들의 작품이 전시된 갤러리와 마사지샵, 라이브러리 카페도 입점 되어있다. 호텔 인근에는 송도 컨벤시아, 골프장, 대형 쇼핑센터 등이 있다. 그뿐만 아니라 소래포구와 월곶포구, 월미도, 인천국제공항과 인천의 주요 관광지로의 접근이 용이해 다양한 연계 관광을 즐길 수 있다.",,가능,,"세미나실, 식음료장, 스포츠시설",
시우재[한국관광 품질인증/Korea Quality],인천광역시 연수구 동곡재로 74-33,"인천 송도에 위치한 시우재는 120년 전통의 역사와 아름다움을 지키고 있는 독보적인 독채 한옥 스테이다. 모던하고 단아한 인테리어 입구의 웅장한 느타나무, 예쁜 꽃 정원과 초록빛 넓은 잔디마당는 툭별함을 더해준다. 실내는 깔끔하게 단장한 주방과 거실, 큰방과 작은방, 화장실로 구성되어 있고, 세탁기 건조기, 스타일러도 있어 편리하게 이용할 수 있다. 조식으로 쌀국수와 음료를 제공하고, 야외에서 바비큐를 해먹을 수도 있다.",한실,가능,없음,산책로,
엘리야리조트[한국관광 품질인증/Korea Quality],인천광역시 강화군 해안남로 2782-24,"엘리야리조트는 강화도에 자리한 오션뷰 숙소로, 시원한 바다와 낙조를 감상할 수 있다. 기본 스탠다드룸부터 소가족이 이용하기에 좋은 디럭스와 디럭스루프탑, 가족 모임에 적합한 디럭스 가든, 두가족 이상이 함께 사용할 수 있고 옥상잔디정원을 갖춘 복층 구조의 그랜드스위트까지 다양한 객실을 구비하고 있다. 야외정원, 산책로, 유료 수영장과 야외 바비큐장을 운영한다.",한실/양실,가능,있음,"루프탑, 수영장, 워케이션 공간, 편의점, 산책로",
유앤아이 호텔[한국관광 품질인증/Korea Quality],인천광역시 미추홀구 미추홀대로722번길 25 유앤아이,"유앤아이호텔은 인천 주안역에서 도보 5분 거리에 위치하여 교통이 편리하다. 2017년 전체 리모델링 후 킹사이즈 침대, 공기청정기 등 최신식 시설을 갖추고 오픈하였다. 객실이 밝고 깨끗하며 조용해 일반 여행객뿐만 아니라 비즈니스 출장객도 많이 이용한다. 호텔 내 자체 편의점을 운영하고, 뒤편에 주안사랑병원이 있으며 주변에 먹자골목이 있어 편의시설 이용에 편리하다. 월미도, 문학경기장, 인천항 등에 접근성이 좋다.",양실,가능,없음,"PC, 편의점",
브라운도트 호텔 검단사거리점,인천광역시 서구 완정로117번길 31 (왕길동),"브라운도트호텔 검단사거리점은 검단사거리역에서 도보 5분 거리에 있어 교통 접근성이 좋다. 객실은 우드, 벽돌 등 다양한 컨셉으로 구성되어 있고, 타입에 따라 PC, 스타일러, 욕조 등이 구비되어 있어 취향에 맞춰 선택할 수 있다. 또한 전 객실에 공기청정기를 비치하여 쾌적한 휴식을 선사하고, 주차장이 넓어 주차가 편리하다. 로비에 커피와 간단한 다과가 준비되어 있어 필요시 이용하면 된다.",양실,가능,,룸서비스,
골드코스트호텔 인천,인천광역시 남동구 논현로26번길 46 (논현동),"골드코스트호텔은 인천 남동구 수인분당선 호구포역 2번 출구 바로 앞에 위치해 교통 접근성이 좋다. 클래식한 느낌의 객실은 깔끔하고 쾌적하게 관리된다. 2층 뷔페에서는 저렴하고 맛있는 식사를 할 수 있고, 1층 편의점에서는 필요한 물품을 편리히게 구매할 수 있다. 루프탑에는 펍이 있어 감성 가득한 시간을 보내기에 좋고, 온수풀도 있어 물놀이도 즐길 수 있다.",양실,가능,있음,"루프탑, 편의점, 세탁실",
호텔 에버리치,인천광역시 강화군 강화읍 화성길50번길 43,"강화도 남산에 있는 호텔 에버리치는 넓은 부지에 70개의 객실과 실내외 bbq 전용 별채를 운영 중이다. 호텔 앞에는 휴식할 수 있는 데크가 있으며 라벤더가 자라는 산책길은 뷰 맛집으로 사진이 잘 나오는 포토존으로 알려져 있다. 라벤더는 라틴어로 Lavare(씻는다)라는 뜻이 있으며, 마음을 안정시키고 스트레스를 없애는 효능이 있어 산책하는 내내 편안함을 느낄 수 있다. 내부에는 200인 수용가능한 대형 연회장과 두 개의 소연회장, 레스토랑과 바베큐장, 컨벤션 홀이 갖춰져 있고 외부에는 야외웨딩정원과 야외풀장이 있다.
호텔 에버리치는 한국을 대표하는 현대 미술가들의 협력을 통해 건립되었고, 강화도의 거점 호텔로도 알려져 있으며 강화나들길 제14코스가 이어지기 때문에 산책하기에도 좋다.",,,,비즈니스센터,
인스파이어 엔터테인먼트 리조트,인천광역시 중구 공항문화로 127 (운서동),"인스파이어 엔터테인먼트 리조트는 다채로운 시설과 콘텐츠가 숨 쉬는 초대형 복합 리조트다. 리조트 내 각기 다른 컨셉으로 구성된 세 개 동의 5성급 호텔을 갖췄다. 그 외 15,000석 규모의 국내 최초 공연 아레나, 1년 내내 즐길 수 있는 유리 돔 형태의 실내 워터파크, 국내 최대의 호텔 볼룸을 보유한 최첨단 연회 시설, 최대 3만 명이 즐길 수 있는 엔터테인먼트 야외 공원, 국내 최대의 외국인 전용 카지노, 150m 길이의 LED로 꾸며진 디지털 엔터테인먼트 거리, 쇼핑/다이닝 등의 시설이 있다.","디럭스, 프리미어, 스위트",가능,"가든팜 카페 / 홍반, 미나기 / 오로라 바 / 인스파이어 파빌리온 / 베이커스 키친 / 셰프스 키친 등",세미나실 / 스포츠시설 / 아레나 / 실내 워터파크 / 카지노 / 연회시설 등,
소래호텔카카오,인천광역시 남동구 앵고개로948번길 48 (논현동),"관광호텔카카오는 소래포구에 위치해 있다. 소래포구는 서울, 인천을 비롯한 수도권 주민들이 즐겨 찾는 관광지로 유명하다. 카카오호텔에서 도보로 가까운 소래포구 어시장에서는 당일 어획한 신선도가 높은 생선과 해산물을 판매하고 있어 볼거리와 함께 미식여행을 함께 할 수 있다. 조금만 나가면 서해와 너른 갯벌을 볼 수 있으며 낙조와 함께 인천대교와 어우러진 멋진 스카이라인도 조망할 수 있다. 호텔 앞에는 광장이 있어 저녁에 별자리를 감상할 수도 있다. 소래습지생태공원, 소래역사관, 송도센트럴파크, 세계 최장길이의 인천대교 등 유명 관광지와의 접근성이 좋은 것도 장점이다. 
관광호텔 카카오는 VIP룸부터 펜트, 스위트, 디럭스 등 총 70개의 다양한 형태의 객실을 보유하고 있으며, 노트북과 프라이빗한 공간까지 제공하고 있다. 간편한 조식을 무료로 제공하며 깔끔하고 세련된 인테리어로 꾸며진 객실 내에는 TV, 냉장고, 에어컨, 공기청정기와 충전케이블, 목욕용품 등이 있다.
수인선 소래포구역에서 도보로 7분 거리에 있으며 서해안고속도로, 인천외곽순환도로 등이 있어 교통이 편리하다.",,가능,,,
호텔진,인천광역시 남동구 남동대로777번길 36 (구월동),"호텔진은 깔끔한 인테리어와 교통이 편리한 위치에 있어 출장이나 가족 여행으로 많이 찾는 곳이다. 인천지하철 1호선 인천시청역과 예술회관역에서 도보로 10분 거리에 위치하여 인천시청, 인천광역시교육청 등 주요 관공서와 구월동 로데오, 인천터미널, 인천문학경기장, 소래포구 등 다양한 편의시설과 관광지가 인접해 있다. 
객실은 깔끔하고 모던한 인테리어로 꾸며져 있으며, 로얄 스탠다드, 트윈 스탠다드, 스위트,  로얄 스위트 등 다양한 룸 타입으로 구성되어 있다. 객실 내에는 안마의자와 스타일러가 갖추어져 있고, 스위트 타입의 객실에는 스파 시설이 구비되어 편안하게 휴식을 취할 수 있다.  로얄 스위트룸은 복층구조로 되어 있어 파티룸으로 이용하기에 좋다. 1층에는 카페가 있어 커피와 간단한 식사를 해결할 수 있고 옥상에는 루프트 가든이 있다.
호텔 인근에는 개항장 역사문화거리, 장수동 은행나무, 청일조계지 등이 있어 함께 방문하기에 좋다.",,가능(소형차 40대 주차 가능),1층 카페,비즈니스센터,
알리스위트호텔(R.LEE SUITE HOTEL),인천광역시 남동구 남동대로916번길 15 (간석동),"인천에 위치한 비즈니스 호텔로 24시간 프런트 데스크 직원이 상주하며 비즈니스 센터, 컴퓨터 스테이션, 회의 공간 등의 부대 시설이 있다. 각 객실에는 24시간 룸서비스, 목욕 가운, 무료 Wi-Fi, 무료 생수, 별도의 욕조나 샤워 시설, 헤어드라이어가 구비된 전용 욕실 등의 편의 시설이 잘 갖춰져 있다. 매일 유럽식 조식을 유료로 제공하며, 구내 레스토랑을 보유하고 있어 식사를 해결할 수 있다. 프런트 데스크에 금고가 있어 이용할 수 있으며, 세탁 서비스도 제공된다. 주차장이 넓어 무료 셀프 주차를 하거나 주차 대행 서비스도 이용할 수 있다. 이 호텔은 청결도, 서비스, 가격 측면에서 고객들로부터 높은 평가를 받고 있으며, 중국어, 영어, 일본어 서비스가 제공되어 다양한 고객을 수용할 수 있다. 
인천지하철 1호선 간석오거리역이 도보로 7~8분 거리에 있으며 자유공원, 인천문학경기장, 인천도호부청사, 신포시장 등 인천 도심의 관광지와도 가깝다.",,가능,,,
인터내셔널호텔 인천영종,인천광역시 중구 은하수로29번길 47 (중산동),"영종하늘도시 구읍뱃터 근처에 위치한 현대적이고 편안한 호텔이다. 각 객실에는 에어컨, 무료 Wi-Fi, TV, 냉장고, 전기 주전자 등이 갖춰져 있으며 샤워 시설과 무료 세면도구가 구비된 전용 욕실이 있어 투숙객들이 편안한 휴식을 취할 수 있다. 호텔은 추가 요금으로 매일 조식 뷔페를 제공한다. 호텔의 실용적인 편의 시설로는 무료 셀프 주차, 24시간 운영되는 프런트 데스크, 수하물 보관소, 컴퓨터 스테이션 등이 있어 레저 여행객과 비즈니스 여행객 모두가 편리하게 이용할 수 있다. 
주변에 맛집, 어시장, 술집 등 다양한 맛집들이 도보 거리에 있다. 또한, 영종 역사관과 영종 씨사이드 레일바이크가 있으며, 차로 약 35분 거리에 을왕리 해수욕장이 있다.  또한 도보 약 5분 거리의 구읍뱃터에서 여객선을 이용하면 인천 월미도까지 약 20분 만에 도착할 수 있다. 인천국제공항에서 차로 약 15분 거리에 있어 항공 여행객에게 선호되는 호텔이다.",,가능(호텔 옆 무료 공영 주차장 이용),,,
올인원게스트하우스,인천광역시 서구 청라한울로59번길 26 (청라동),"인천 서구 청라에 위치한 올인원게스트하우스는 자전거 여행의 시작 점인 아라뱃길에서 멀지 않은 곳에 위치하여, 각국의 자전거 여행자들에게 큰 사랑을 받고 있다. 객실은 1인부터 최대 5인까지 이용 가능하도록 구성되어 있고, 객실마다 개별 욕실이 있어 편리하게 묵을 수 있다. 도보 5분 거리에 카페, 식당 등의 편의시설이 있어 편리하게 이용할 수 있고, 청라호수공원, 아름다운 산책로가 있어 산책을 즐기기에도 좋다.",양실,가능,없음,"마당, 헬스시설, 게임공간(닌텐도위-게임, 스포츠, 댄스), 워케이션 공간, 세탁실, 산책로",
에떼르모 펜션,인천광역시 강화군 화도면 해안남로 2421-202,"인천 강화도에 위치한 에떼모르 펜션은 아름다운 바다가 한눈에 펼쳐진 공간으로, 낙조마을 최적의 장소에 위치하여 365일 변함없이 아름다운 황금빛 노을을 감상할 수 있다. 객실마다 개별테라스가 있어 탁 트인 서해전망과 일몰을 감상하면서 바베큐를 할 수 있고, 실내 제트파도 있어 하루의 피로를 풀기에도 좋다. 야외 수영장이 있어 물놀이를 즐길 수 있고, 숙소 바로 앞 갯벌에서는 갯벌체험을, 주변 둘렛길에서는 산책을 즐길 수 있다.",양실,가능,있음,"루프탑, 수영장, 케이터링, 워케이션 공간, 룸서비스, 산책로",
인천영종도 하늘과바다호텔,인천광역시 중구 은하수로29번길 36 (중산동),"구읍뱃터에 위치한 하늘과바다 호텔은 전객실에서 바다가 보이며, 호텔 주변에 다양한 먹거리가 많다. 자쿠지룸에서는 시간제한 없이 스파가 가능하고 조식쿠폰 구매시 조식도 가능하다. 또한 가격대비 서비스가 훌륭한 호텔로, 합리적인 숙박을 제공한다.",크루즈 더블 / 싱글트윈 / 패밀리 / 싱글 트리플 / 더블 자쿠지 / 퀸 패밀리 / 패밀리 자쿠지,가능,,,
네스트호텔,인천광역시 중구 영종해안남로 19-5 (운서동),"인천 영종도에 위치한 네스트호텔은 고즈넉한 자연 풍광에 둘러싸인 감각적인 공간으로 '현대인들의 은신처'를 자처합니다. 
독창적인 건축 양식으로 세계적인 호텔 플랫폼인 디자인 호텔스의 국내 최초 멤버로 선정됐으며, 
시그니처 벙커룸인 디럭스 트윈을 비롯한 370개의 객실은 예술적인 영감과 사색에 최적인 공간입니다.
네스트호텔은 하늘과 바다가 파노라마로 펼쳐지는 플라츠 레스토랑과 문화 예술 공간인 쿤스트 라운지, 
사계절 운영되는 야외 수영장 스트란트 등 다양한 부대시설을 갖추고 있습니다. 
특히 호텔과 바다 사이 길게 늘어진 갈대 산책로는 번잡한 일상에 지친 이들의 안락한 둥지와도 같은 느낌을 주며 힐링을 선사합니다.",스탠다드 / 디럭스 / 스위트,"가능 (약 370대) 요금 (투숙 시 무료 / 이후 1박 당 10,000원씩 추가 요금 발생)",플라츠 레스토랑 / 쿤스트 라운지,비즈니스센터  / 키즈존 / 수영장 / 편의점(CU),
로얄엠포리움호텔,인천광역시 중구 은하수로 35 (중산동)로얄엠포리움호텔,"인천 국제 공항 15분 거리에 위치한 Royal Emporium Hotel은 406개의 현대적이고 세련된 디자인의 객실과 다이닝 및 연회시설을 갖춘 고객 여러분의 휴식과 비즈니스 모두를 만족시킬 호텔입니다. Royal Emporium Hotel은 영종 경제자유구역 내 씨사이드파크, 카지노 및 골프장과 인접한 위치에 있으며 월미도, 용유도 등 영종도의 랜드마크 관광지와 편리한 접근성을 가지고 있어 여행객에게 최적의 장소를 제공하고 있습니다.",양실,가능,,"룸서비스, 편의점, 세탁실",
Ann299,인천광역시 옹진군 영흥면 영흥로144번길 68,"영흥도 제일 높은 곳에 위치한 펜션에서 추억을 담아가세요 ANN299에서만 볼수있는 바다와 영흥대교의 조화 루프탑에서 만날 수 있는 야경, 노을, 주변건물이 없어서 조용한 곳에서 힐링 객실 앞쪽은 오션뷰, 뒤쪽은 소나무 뷰, 수산물시장, 마트, 버스터미널, 편의점 등 5분거리에 모든 편의시설이 있습니다! 몸은 편하고 눈은 즐거운 통창 엘리베이터 실내온수풀(선택), 스파욕조(무료), 가스그릴(무료) *주차장 자리 많음",양실,가능,없음,"루프탑, 수영장",
러블리펫108 애견펜션,인천광역시 옹진군 영흥면 선재로 76-27,러블리펫108 애견펜션은 천만 애견인 시대의 흐름과 요구에 맞는 최상의 서비스 제공을 위하여다방면에서 최고의 관리를 하고 있습니다.,양실,가능,,"루프탑, 수영장",
레스테 호텔,인천광역시 옹진군 영흥면 선재로186번길 64,"인천국제공항에서 약 16km 정도 거리에 있으며, 광명역에서는 약 22km 정도 거리에 있습니다. 가까운 지하철역(숭의(인하대병원))을 이용하여 도시의 주요 관광지를 편리하게 여행할 수 있습니다. 주교좌 답동성당, 인천제2교회, 인천 도원수영장 등 유명 관광지들이 모두 근처에 있어, 알찬 여행을 즐기실 수 있습니다.",양실,가능,,,
루시아펜션,인천광역시 옹진군 백령면 백령로 461-18461-14 1동,"지친 일상을 떠나, 맑고 아름다운 자연이머무는 백령도펜션으로 놀러오세요~!! 안녕하세요. 인천 진촌리에 위치하고 있는 루시아펜션이라고 합니다. 반갑습니다. 저희 펜션은 산을 둘러싸고 있기 때문에공기가 맑고 경치가 좋으며 조용해서힐링을 하러 오기에 몹시 좋은 공간입니다. 또한 내부 시설도 깨끗해서 이용 시에쾌적하게 공간을 사용하기에 좋습니다.머무시는 동안 편히 쉬다 가실 수 있도록펜션을 깔끔하고 예쁘게 꾸며뒀으니 지친몸과 마음 이곳에 내려놓고 마음껏 즐기고노시다 가시길 바랍니다. 백령도펜션 루시아펜션으로 오셔서 자연을벗삼아 즐거운 추억을 만들어 보세요!연인과 친구와 가족과 오기 좋은 곳이니언제든 예약주시고 방문해주시길 바라며사이트에 사진이 있으니 참고 바랍니다!감사합니다.",양실,가능,,세탁실,
제이앤비호텔,인천광역시 옹진군 백령면 백령로 485,"[일반실]고풍스러운 인테리어에 아늑함이 더해진 룸에서 보다 편안함을 경험해 보시기 바랍니다.
 * 인원 : 2인 기준(최대 3인)
 * 구성 : 침실1, 욕실1, 화장실1, 침대1
 * 가격 : 80,000원(비수기 기준) 
 ※ 성수기 별도 * 물품 : 에어컨, TV, 냉장고, 욕실용품, 비데

[특실]고풍스러움이 느껴지는 스위트룸은 특실만의 편안함과 안락함을 선사합니다.
 * 인원 : 2인 기준(최대 10인)
 * 구성 : 침실1, 욕실1, 화장실1, 거실1, 침대2
 * 가격 : 140,000원(비수기 주중 기준)
 ※ 성수기 별도 * 물품 : 에어컨, TV, 냉장고, 욕실용품, 비데",양실,가능,있음,,
더휴식 아늑호텔 인천 부평점,인천광역시 부평구 경원대로1417번길 18-8 (부평동),"더휴식 아늑호텔 인천 부평점은 다양한 콘텐츠룸이 준비되어 있다. 고급 안마의자가 있는 딥슬립룸, 노래방기기와 방음부스가 있는 노래방룸, 고사양 게이밍PC가 있는 2PC 게이밍룸, 빔 프로젝터가 있는 무비룸, 객실 내 조적욕조가 있는 스파룸, 빔 프로젝터와 트윈베드가 있는 파티룸, 트윈베드가 있는 트윈룸이 있다. 이 외에 편안하게 머물 수 있는 스탠다드룸이 있으며 주차장이 있어 주차가 가능하다. 투숙객 모두 편안하게 즐길 수 있는 공용 로비 라운지가 있다.",스탠다드 / 딥슬립 / 노래방 / 2PC 게이밍 / 무비 / 스파 / 파티 / 트윈,가능,,공용 로비 라운지,
더휴식 아늑호텔 인천구월점,인천광역시 남동구 예술로204번길 15 (구월동),"더휴식 아늑호텔 인천구월점은 마샬 스피커가 있는 뮤직 더블룸, 다이슨 에어랩이 있는 디럭스 뷰티 킹룸, LP가 있는 스위트 하이앤드 뮤직 더블룸, 트윈 베드가 있는 슈페리어 패밀리 트윈룸과 슈페리어 트윈룸, 싱글 트리플 베드가 있는 슈페리어 트리플룸, 누하스 마사지 체어가 있는 스위트 하이엔드 릴렉스 트윈룸, 빔 프로젝터가 있는 프리미어 스위트 무비 앤 레스트룸이 있다. 주차는 더휴식 아늑호텔 인천구월점 맞은편 CGV 지상 3층 주차장을 이용 가능하며 주차 후 프런트에 차량 번호를 전달해야한다. 투숙객 모두 편안하게 즐길 수 있는 공용 로비 라운지와 2층에 브런치 뷔페 레스토랑, 3층 연회장도 마련되어 있다.",슈페리어 뮤직 더블 / 디럭스 뷰티 킹 / 스위트 하이엔드 뮤직 더블 / 슈페리어 패밀리 트윈 / 스위트 하이엔드 릴렉스 트윈룸 / 슈페리어 트윈 / 슈페리어 트리플 / 프리미어 스위트 무비 앤 레스트,,,공용 로비 라운지 / 레스토랑 / 연회장,
